Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.GameOptions.BUILD_ON_NATIVE_LAND_ALWAYS(GameOptions.java:361)	Change visibility of Constant "GameOptions.BUILD_ON_NATIVE_LAND_ALWAYS" to default	GameOptions.BUILD_ON_NATIVE_LAND_ALWAYS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.BUILD_ON_NATIVE_LAND_FIRST(GameOptions.java:363)	Change visibility of Constant "GameOptions.BUILD_ON_NATIVE_LAND_FIRST" to default	GameOptions.BUILD_ON_NATIVE_LAND_FIRST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.BUILD_ON_NATIVE_LAND_FIRST_AND_UNCONTACTED(GameOptions.java:365)	Change visibility of Constant "GameOptions.BUILD_ON_NATIVE_LAND_FIRST_AND_UNCONTACTED" to default	GameOptions.BUILD_ON_NATIVE_LAND_FIRST_AND_UNCONTACTED	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.BUILD_ON_NATIVE_LAND_NEVER(GameOptions.java:367)	Constant "GameOptions.BUILD_ON_NATIVE_LAND_NEVER" has 0 references	GameOptions.BUILD_ON_NATIVE_LAND_NEVER	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GameOptions.DIFFICULTY_MONARCH(GameOptions.java:379)	Change visibility of Constant "GameOptions.DIFFICULTY_MONARCH" to default	GameOptions.DIFFICULTY_MONARCH	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.MONARCH_MEDDLING(GameOptions.java:386)	Change visibility of Constant "GameOptions.MONARCH_MEDDLING" to default	GameOptions.MONARCH_MEDDLING	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.TAX_ADJUSTMENT(GameOptions.java:390)	Change visibility of Constant "GameOptions.TAX_ADJUSTMENT" to default	GameOptions.TAX_ADJUSTMENT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.MERCENARY_PRICE(GameOptions.java:394)	Change visibility of Constant "GameOptions.MERCENARY_PRICE" to default	GameOptions.MERCENARY_PRICE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.MAXIMUM_TAX(GameOptions.java:398)	Change visibility of Constant "GameOptions.MAXIMUM_TAX" to default	GameOptions.MAXIMUM_TAX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.MONARCH_SUPPORT(GameOptions.java:402)	Change visibility of Constant "GameOptions.MONARCH_SUPPORT" to default	GameOptions.MONARCH_SUPPORT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.INTERVENTION_TURNS(GameOptions.java:414)	Change visibility of Constant "GameOptions.INTERVENTION_TURNS" to default	GameOptions.INTERVENTION_TURNS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.INTERVENTION_FORCE(GameOptions.java:422)	Change visibility of Constant "GameOptions.INTERVENTION_FORCE" to default	GameOptions.INTERVENTION_FORCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.MERCENARY_FORCE(GameOptions.java:426)	Change visibility of Constant "GameOptions.MERCENARY_FORCE" to default	GameOptions.MERCENARY_FORCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.WAR_SUPPORT_FORCE(GameOptions.java:430)	Change visibility of Constant "GameOptions.WAR_SUPPORT_FORCE" to default	GameOptions.WAR_SUPPORT_FORCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.DIFFICULTY_GOVERNMENT(GameOptions.java:438)	Change visibility of Constant "GameOptions.DIFFICULTY_GOVERNMENT" to default	GameOptions.DIFFICULTY_GOVERNMENT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.GOOD_GOVERNMENT_LIMIT(GameOptions.java:450)	Change visibility of Constant "GameOptions.GOOD_GOVERNMENT_LIMIT" to default	GameOptions.GOOD_GOVERNMENT_LIMIT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.VERY_GOOD_GOVERNMENT_LIMIT(GameOptions.java:454)	Change visibility of Constant "GameOptions.VERY_GOOD_GOVERNMENT_LIMIT" to default	GameOptions.VERY_GOOD_GOVERNMENT_LIMIT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.DIFFICULTY_OTHER(GameOptions.java:459)	Change visibility of Constant "GameOptions.DIFFICULTY_OTHER" to default	GameOptions.DIFFICULTY_OTHER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.FOUNDING_FATHER_FACTOR(GameOptions.java:467)	Change visibility of Constant "GameOptions.FOUNDING_FATHER_FACTOR" to default	GameOptions.FOUNDING_FATHER_FACTOR	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.UNITS_THAT_USE_NO_BELLS(GameOptions.java:475)	Change visibility of Constant "GameOptions.UNITS_THAT_USE_NO_BELLS" to default	GameOptions.UNITS_THAT_USE_NO_BELLS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.TILE_PRODUCTION(GameOptions.java:479)	Change visibility of Constant "GameOptions.TILE_PRODUCTION" to default	GameOptions.TILE_PRODUCTION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.GOOD_RUMOUR(GameOptions.java:487)	Change visibility of Constant "GameOptions.GOOD_RUMOUR" to default	GameOptions.GOOD_RUMOUR	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.DIFFICULTY_CHEAT(GameOptions.java:492)	Change visibility of Constant "GameOptions.DIFFICULTY_CHEAT" to default	GameOptions.DIFFICULTY_CHEAT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.AMPHIBIOUS_ATTACK(Modifier.java:42)	Change visibility of Constant "Modifier.AMPHIBIOUS_ATTACK" to default	Modifier.AMPHIBIOUS_ATTACK	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.ARTILLERY_AGAINST_RAID(Modifier.java:44)	Change visibility of Constant "Modifier.ARTILLERY_AGAINST_RAID" to default	Modifier.ARTILLERY_AGAINST_RAID	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.ARTILLERY_IN_THE_OPEN(Modifier.java:46)	Change visibility of Constant "Modifier.ARTILLERY_IN_THE_OPEN" to default	Modifier.ARTILLERY_IN_THE_OPEN	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.ATTACK_BONUS(Modifier.java:48)	Change visibility of Constant "Modifier.ATTACK_BONUS" to default	Modifier.ATTACK_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.BIG_MOVEMENT_PENALTY(Modifier.java:50)	Change visibility of Constant "Modifier.BIG_MOVEMENT_PENALTY" to default	Modifier.BIG_MOVEMENT_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.BOMBARD_BONUS(Modifier.java:52)	Change visibility of Constant "Modifier.BOMBARD_BONUS" to default	Modifier.BOMBARD_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.BREEDING_FACTOR(Modifier.java:56)	Change visibility of Constant "Modifier.BREEDING_FACTOR" to default	Modifier.BREEDING_FACTOR	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.CARGO_PENALTY(Modifier.java:60)	Change visibility of Constant "Modifier.CARGO_PENALTY" to default	Modifier.CARGO_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.CONSUME_ONLY_SURPLUS_PRODUCTION(Modifier.java:64)	Change visibility of Constant "Modifier.CONSUME_ONLY_SURPLUS_PRODUCTION" to default	Modifier.CONSUME_ONLY_SURPLUS_PRODUCTION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.EXPLORE_LOST_CITY_RUMOUR(Modifier.java:72)	Change visibility of Constant "Modifier.EXPLORE_LOST_CITY_RUMOUR" to default	Modifier.EXPLORE_LOST_CITY_RUMOUR	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.FORTIFIED(Modifier.java:76)	Change visibility of Constant "Modifier.FORTIFIED" to default	Modifier.FORTIFIED	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.IMMIGRATION(Modifier.java:78)	Change visibility of Constant "Modifier.IMMIGRATION" to default	Modifier.IMMIGRATION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.LAND_PAYMENT_MODIFIER(Modifier.java:80)	Change visibility of Constant "Modifier.LAND_PAYMENT_MODIFIER" to default	Modifier.LAND_PAYMENT_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.MINIMUM_COLONY_SIZE(Modifier.java:86)	Change visibility of Constant "Modifier.MINIMUM_COLONY_SIZE" to default	Modifier.MINIMUM_COLONY_SIZE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.MISSIONARY_TRADE_BONUS(Modifier.java:88)	Change visibility of Constant "Modifier.MISSIONARY_TRADE_BONUS" to default	Modifier.MISSIONARY_TRADE_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.MOVEMENT_BONUS(Modifier.java:90)	Change visibility of Constant "Modifier.MOVEMENT_BONUS" to default	Modifier.MOVEMENT_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.NATIVE_CONVERT_BONUS(Modifier.java:94)	Change visibility of Constant "Modifier.NATIVE_CONVERT_BONUS" to default	Modifier.NATIVE_CONVERT_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.OFFENCE(Modifier.java:96)	Change visibility of Constant "Modifier.OFFENCE" to default	Modifier.OFFENCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.OFFENCE_AGAINST(Modifier.java:98)	Change visibility of Constant "Modifier.OFFENCE_AGAINST" to default	Modifier.OFFENCE_AGAINST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.POPULAR_SUPPORT(Modifier.java:102)	Change visibility of Constant "Modifier.POPULAR_SUPPORT" to default	Modifier.POPULAR_SUPPORT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.SAIL_HIGH_SEAS(Modifier.java:106)	Change visibility of Constant "Modifier.SAIL_HIGH_SEAS" to default	Modifier.SAIL_HIGH_SEAS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.SMALL_MOVEMENT_PENALTY(Modifier.java:110)	Change visibility of Constant "Modifier.SMALL_MOVEMENT_PENALTY" to default	Modifier.SMALL_MOVEMENT_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.TRADE_VOLUME_PENALTY(Modifier.java:118)	Change visibility of Constant "Modifier.TRADE_VOLUME_PENALTY" to default	Modifier.TRADE_VOLUME_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.TREASURE_TRANSPORT_FEE(Modifier.java:120)	Change visibility of Constant "Modifier.TREASURE_TRANSPORT_FEE" to default	Modifier.TREASURE_TRANSPORT_FEE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.DEFAULT_MODIFIER_INDEX(Modifier.java:127)	Change visibility of Constant "Modifier.DEFAULT_MODIFIER_INDEX" to default	Modifier.DEFAULT_MODIFIER_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.RESOURCE_PRODUCTION_INDEX(Modifier.java:132)	Change visibility of Constant "Modifier.RESOURCE_PRODUCTION_INDEX" to default	Modifier.RESOURCE_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.COLONY_PRODUCTION_INDEX(Modifier.java:133)	Change visibility of Constant "Modifier.COLONY_PRODUCTION_INDEX" to default	Modifier.COLONY_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.EXPERT_PRODUCTION_INDEX(Modifier.java:134)	Change visibility of Constant "Modifier.EXPERT_PRODUCTION_INDEX" to default	Modifier.EXPERT_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.FATHER_PRODUCTION_INDEX(Modifier.java:135)	Change visibility of Constant "Modifier.FATHER_PRODUCTION_INDEX" to default	Modifier.FATHER_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.IMPROVEMENT_PRODUCTION_INDEX(Modifier.java:136)	Change visibility of Constant "Modifier.IMPROVEMENT_PRODUCTION_INDEX" to default	Modifier.IMPROVEMENT_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.AUTO_PRODUCTION_INDEX(Modifier.java:137)	Change visibility of Constant "Modifier.AUTO_PRODUCTION_INDEX" to default	Modifier.AUTO_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.BUILDING_PRODUCTION_INDEX(Modifier.java:138)	Change visibility of Constant "Modifier.BUILDING_PRODUCTION_INDEX" to default	Modifier.BUILDING_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.NATION_PRODUCTION_INDEX(Modifier.java:139)	Change visibility of Constant "Modifier.NATION_PRODUCTION_INDEX" to default	Modifier.NATION_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.DEFAULT_PRODUCTION_INDEX(Modifier.java:143)	Constant "Modifier.DEFAULT_PRODUCTION_INDEX" has 0 references	Modifier.DEFAULT_PRODUCTION_INDEX	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Modifier.BASE_COMBAT_INDEX(Modifier.java:146)	Change visibility of Constant "Modifier.BASE_COMBAT_INDEX" to default	Modifier.BASE_COMBAT_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.UNIT_ADDITIVE_COMBAT_INDEX(Modifier.java:147)	Change visibility of Constant "Modifier.UNIT_ADDITIVE_COMBAT_INDEX" to default	Modifier.UNIT_ADDITIVE_COMBAT_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.UNIT_NORMAL_COMBAT_INDEX(Modifier.java:148)	Change visibility of Constant "Modifier.UNIT_NORMAL_COMBAT_INDEX" to default	Modifier.UNIT_NORMAL_COMBAT_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.ROLE_COMBAT_INDEX(Modifier.java:149)	Change visibility of Constant "Modifier.ROLE_COMBAT_INDEX" to default	Modifier.ROLE_COMBAT_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.GENERAL_COMBAT_INDEX(Modifier.java:150)	Change visibility of Constant "Modifier.GENERAL_COMBAT_INDEX" to default	Modifier.GENERAL_COMBAT_INDEX	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.Modifier(Modifier.java:182)	Change visibility of Constructor "Modifier.Modifier(Specification)" to private	Modifier.Modifier(Specification)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Modifier.Modifier(Modifier.java:195)	Change visibility of Constructor "Modifier.Modifier(String,float,ModifierType,FreeColObject,*)" to default	Modifier.Modifier(String,float,ModifierType,FreeColObject,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.Modifier(Modifier.java:214)	Change visibility of Constructor "Modifier.Modifier(String,float,ModifierType,FreeColObject)" to default	Modifier.Modifier(String,float,ModifierType,FreeColObject)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.Modifier(Modifier.java:253)	Change visibility of Constructor "Modifier.Modifier(String,Modifier)" to default	Modifier.Modifier(String,Modifier)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.Modifier(Modifier.java:266)	Change visibility of Constructor "Modifier.Modifier(FreeColXMLReader,Specification)" to default	Modifier.Modifier(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.hasIncrement(Modifier.java:374)	Change visibility of Method "Modifier.hasIncrement()" to default	Modifier.hasIncrement()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.setIncrement(Modifier.java:424)	Change visibility of Method "Modifier.setIncrement(ModifierType,float,Turn,Turn)" to default	Modifier.setIncrement(ModifierType,float,Turn,Turn)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.apply(Modifier.java:462)	Change visibility of Method "Modifier.apply(float,float)" to default	Modifier.apply(float,float)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.applyTo(Modifier.java:495)	Change visibility of Method "Modifier.applyTo(float)" to default	Modifier.applyTo(float)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Modifier.applyTo(Modifier.java:507)	Method "Modifier.applyTo(float,Turn)" has 0 references	Modifier.applyTo(float,Turn)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Modifier.requireNegatedPersonScope(Modifier.java:518)	Change visibility of Method "Modifier.requireNegatedPersonScope()" to default	Modifier.requireNegatedPersonScope()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.newInstance(FreeColObject.java:94)	Change visibility of Method "FreeColObject.newInstance(Class<T>)" to default	FreeColObject.newInstance(Class<T>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.getIdType(FreeColObject.java:157)	Change visibility of Method "FreeColObject.getIdType(String)" to default	FreeColObject.getIdType(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.fireIndexedPropertyChange(FreeColObject.java:275)	Method "FreeColObject.fireIndexedPropertyChange(String,int,boolean,boolean)" has 0 references	FreeColObject.fireIndexedPropertyChange(String,int,boolean,boolean)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.fireIndexedPropertyChange(FreeColObject.java:281)	Method "FreeColObject.fireIndexedPropertyChange(String,int,int,int)" has 0 references	FreeColObject.fireIndexedPropertyChange(String,int,int,int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.fireIndexedPropertyChange(FreeColObject.java:287)	Method "FreeColObject.fireIndexedPropertyChange(String,int,Object,Object)" has 0 references	FreeColObject.fireIndexedPropertyChange(String,int,Object,Object)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.firePropertyChange(FreeColObject.java:293)	Method "FreeColObject.firePropertyChange(PropertyChangeEvent)" has 0 references	FreeColObject.firePropertyChange(PropertyChangeEvent)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.getPropertyChangeListeners(FreeColObject.java:322)	Method "FreeColObject.getPropertyChangeListeners(String)" has 0 references	FreeColObject.getPropertyChangeListeners(String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.hasListeners(FreeColObject.java:327)	Method "FreeColObject.hasListeners(String)" has 0 references	FreeColObject.hasListeners(String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.containsAbilityKey(FreeColObject.java:401)	Method "FreeColObject.containsAbilityKey(String)" has 0 references	FreeColObject.containsAbilityKey(String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.getAbilities(FreeColObject.java:444)	Change visibility of Method "FreeColObject.getAbilities(String,FreeColSpecObjectType)" to private	FreeColObject.getAbilities(String,FreeColSpecObjectType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColObject.removeAbilities(FreeColObject.java:495)	Change visibility of Method "FreeColObject.removeAbilities(String)" to default	FreeColObject.removeAbilities(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.hasModifier(FreeColObject.java:519)	Change visibility of Method "FreeColObject.hasModifier(String,FreeColSpecObjectType)" to private	FreeColObject.hasModifier(String,FreeColSpecObjectType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColObject.hasModifier(FreeColObject.java:532)	Change visibility of Method "FreeColObject.hasModifier(String,FreeColSpecObjectType,Turn)" to private	FreeColObject.hasModifier(String,FreeColSpecObjectType,Turn)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColObject.containsModifierKey(FreeColObject.java:543)	Change visibility of Method "FreeColObject.containsModifierKey(String)" to default	FreeColObject.containsModifierKey(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.getModifiers(FreeColObject.java:587)	Change visibility of Method "FreeColObject.getModifiers(String,FreeColSpecObjectType)" to default	FreeColObject.getModifiers(String,FreeColSpecObjectType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.applyModifiers(FreeColObject.java:649)	Change visibility of Method "FreeColObject.applyModifiers(float,Turn,Collection<Modifier>)" to default	FreeColObject.applyModifiers(float,Turn,Collection<Modifier>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.removeModifiers(FreeColObject.java:683)	Change visibility of Method "FreeColObject.removeModifiers(String)" to default	FreeColObject.removeModifiers(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.removeFeatures(FreeColObject.java:704)	Change visibility of Method "FreeColObject.removeFeatures(FreeColObject)" to default	FreeColObject.removeFeatures(FreeColObject)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.dumpObject(FreeColObject.java:822)	Change visibility of Method "FreeColObject.dumpObject()" to default	FreeColObject.dumpObject()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.dumpCollection(FreeColObject.java:832)	Method "FreeColObject.dumpCollection(Collection<T>)" has 0 references	FreeColObject.dumpCollection(Collection<T>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FreeColObject.save(FreeColObject.java:858)	Change visibility of Method "FreeColObject.save(File,WriteScope)" to private	FreeColObject.save(File,WriteScope)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColObject.serialize(FreeColObject.java:923)	Change visibility of Method "FreeColObject.serialize(WriteScope)" to private	FreeColObject.serialize(WriteScope)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColObject.serialize(FreeColObject.java:945)	Change visibility of Method "FreeColObject.serialize()" to default	FreeColObject.serialize()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.FreeColObject.readFromXMLPartial(FreeColObject.java:1177)	Change visibility of Method "FreeColObject.readFromXMLPartial(FreeColXMLReader)" to private	FreeColObject.readFromXMLPartial(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.NONE(Map.java:83)	EnumConstant "Map.Layer.NONE" has 0 references	Map.Layer.NONE	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Map.Position(Map.java:111)	Change visibility of Constructor "Map.Position.Position(Tile)" to private	Map.Position.Position(Tile)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.Position(Map.java:122)	Change visibility of Constructor "Map.Position.Position(Position,Direction)" to default	Map.Position.Position(Position,Direction)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.getDistance(Map.java:172)	Change visibility of Method "Map.Position.getDistance(int,int,int,int)" to private	Map.Position.getDistance(int,int,int,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.getDistance(Map.java:193)	Method "Map.Position.getDistance(Position)" has 0 references	Map.Position.getDistance(Position)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Map.getDirection(Map.java:204)	Change visibility of Method "Map.Position.getDirection(Position)" to private	Map.Position.getDirection(Position)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.Map(Map.java:294)	Constructor "Map.Map(Game,FreeColXMLReader)" has 0 references	Map.Map(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Map.Map(Map.java:308)	Constructor "Map.Map(Game,String)" has 0 references	Map.Map(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Map.isValid(Map.java:323)	Change visibility of Method "Map.isValid(int,int,int,int)" to private	Map.isValid(int,int,int,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.isValid(Map.java:344)	Change visibility of Method "Map.isValid(Position)" to private	Map.isValid(Position)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.isPolar(Map.java:563)	Change visibility of Method "Map.isPolar(Tile)" to default	Map.isPolar(Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.getRoughDirection(Map.java:592)	Change visibility of Method "Map.getRoughDirection(Tile,Tile)" to default	Map.getRoughDirection(Tile,Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.getAdjacentTile(Map.java:610)	Change visibility of Method "Map.getAdjacentTile(int,int,Direction)" to default	Map.getAdjacentTile(int,int,Direction)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.getClosestTile(Map.java:645)	Change visibility of Method "Map.getClosestTile(Tile,Collection<Tile>)" to private	Map.getClosestTile(Tile,Collection<Tile>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.getBestEntryTile(Map.java:823)	Change visibility of Method "Map.getBestEntryTile(Unit,Tile,Unit,CostDecider)" to default	Map.getBestEntryTile(Unit,Tile,Unit,CostDecider)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.search(Map.java:1110)	Change visibility of Method "Map.search(Unit,Location,GoalDecider,CostDecider,*,*,*)" to default	Map.search(Unit,Location,GoalDecider,CostDecider,*,*,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Map.getCircleIterator(Map.java:1849)	Change visibility of Method "Map.getCircleIterator(Tile,boolean,int)" to private	Map.getCircleIterator(Tile,boolean,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Map.getLandWithinDistance(Map.java:1960)	Change visibility of Method "Map.getLandWithinDistance(int,int,int)" to private	Map.getLandWithinDistance(int,int,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
